model,n,rep,method,error_P,error_Theta,error_B,time_sec
4,400,15,Random Projection,7.09739103018877,0.351756256312423,0.45083689905587,0.002064
4,400,15,Random Sampling,10.2819585511044,0.996577264055661,0.490554475699655,0.00432066666666667
4,400,15,Non-random,8.2071451537383,0.269778924924251,0.462020348936091,0.00226204166666667
4,400,15,CountSketch,7.20941481819015,0.337055324879363,0.449766817792166,0.00184291666666667
4,400,15,SIGN Bidirectional,6.81324199409662,0.411457748849736,0.451652484209253,0.002407
4,400,16,Random Projection,7.31741225820829,0.179665581865111,0.482104828447598,0.00157529166666667
4,400,16,Random Sampling,7.12066001716145,0.254629110088654,0.480004880763941,0.003193125
4,400,16,Non-random,8.3017196120085,0.142239928178656,0.481710677964708,0.00219645833333333
4,400,16,CountSketch,7.13943499916556,0.164684098305465,0.482102866185487,0.00167879166666667
4,400,16,SIGN Bidirectional,6.88943962483004,0.157165301312984,0.482735629100293,0.00200283333333333
4,400,17,Random Projection,7.62777108272908,0.614858040623948,0.448500545890641,0.00231904166666667
4,400,17,Random Sampling,9.63522008594029,0.734934350802379,0.447641238606934,0.003639125
4,400,17,Non-random,8.94307185742606,0.57748849736281,0.445201956342502,0.002762875
4,400,17,CountSketch,8.17211436121499,0.592413870497138,0.450083364121168,0.00193033333333333
4,400,17,SIGN Bidirectional,8.13773161591533,0.64498933901919,0.447269532623331,0.00263758333333333
4,400,18,Random Projection,8.83991114575924,0.899281786555942,0.4826274118685,0.00336633333333333
4,400,18,Random Sampling,10.6966441381032,0.921838177533386,0.485711511202234,0.0048925
4,400,18,Non-random,9.72329695233462,0.794467512063741,0.479683563182013,0.00297266666666667
4,400,18,CountSketch,8.29099370011764,0.764504544944451,0.480161658838551,0.00281425
4,400,18,SIGN Bidirectional,8.26687714684881,0.914319380540904,0.481986581984434,0.00308620833333333
4,400,19,Random Projection,8.35049226919122,0.570643025474133,0.498441257548815,0.00211429166666667
4,400,19,Random Sampling,10.3767127162435,0.773538323420492,0.495430841514636,0.00463770833333333
4,400,19,Non-random,9.02934855822973,0.585624509033778,0.494127677432906,0.00234566666666667
4,400,19,CountSketch,8.41165747782274,0.615587476153069,0.497286234082902,0.00209570833333333
4,400,19,SIGN Bidirectional,7.6372426854876,0.623386825272136,0.496914073585578,0.00260945833333333
4,400,20,Random Projection,7.32873862994313,0.345079115699697,0.501672219520155,0.00206379166666667
4,400,20,Random Sampling,9.07500280653092,0.517113679721692,0.498562420240245,0.00354383333333333
4,400,20,Non-random,8.49188931456056,0.397542363371114,0.498989895302046,0.002445375
4,400,20,CountSketch,7.5318126595465,0.43513634833352,0.501656530157514,0.002106625
4,400,20,SIGN Bidirectional,7.15563575418664,0.39743014252048,0.500665010767893,0.00238245833333333
4,600,1,Random Projection,9.8231151521515,0.18,0.490879867425503,0.00250479166666667
4,600,1,Random Sampling,10.460478696902,0.265,0.495499308632482,0.005492125
4,600,1,Non-random,11.1285517983867,0.18,0.488940762186418,0.003942125
4,600,1,CountSketch,9.20391200815744,0.185,0.493075917585621,0.00247754166666667
4,600,1,SIGN Bidirectional,9.31413797612991,0.2,0.49111134211443,0.003719
4,600,2,Random Projection,9.44207148905643,0.255,0.485529574285909,0.00276154166666667
4,600,2,Random Sampling,9.42901660883082,0.45,0.484075902845318,0.00638329166666667
4,600,2,Non-random,10.4589308903023,0.26,0.482976068336177,0.00415095833333333
4,600,2,CountSketch,8.74917930581741,0.26,0.487086734138093,0.00341570833333333
4,600,2,SIGN Bidirectional,8.78922627633028,0.375,0.484325383358544,0.00384266666666667
4,600,3,Random Projection,9.74301648202246,0.26,0.498740143542163,0.00330183333333333
4,600,3,Random Sampling,10.834013650166,0.49,0.510672872893903,0.007076
4,600,3,Non-random,11.7120079425208,0.265,0.502425131989279,0.00359320833333333
4,600,3,CountSketch,9.76185072587982,0.285,0.501943320494446,0.00293458333333333
4,600,3,SIGN Bidirectional,9.84692082994292,0.345,0.498898882232628,0.00374179166666667
4,600,4,Random Projection,9.80459722679587,0.21,0.507346064223072,0.00258875
4,600,4,Random Sampling,10.1942678447467,0.365,0.503856921316365,0.00593770833333333
4,600,4,Non-random,10.7860064202915,0.175,0.507553560200585,0.00367966666666667
4,600,4,CountSketch,9.32465241829931,0.195,0.508655841153629,0.00282529166666667
4,600,4,SIGN Bidirectional,9.19737249716161,0.2,0.511493728157247,0.00323008333333333
4,600,5,Random Projection,8.62621696539984,0.225,0.486950947097921,0.00290616666666667
4,600,5,Random Sampling,10.0299559260954,0.295,0.489237261454196,0.00567445833333333
4,600,5,Non-random,10.3167110664045,0.23,0.485495454619395,0.003751875
4,600,5,CountSketch,8.06362850067287,0.23,0.487783761713233,0.00296254166666667
4,600,5,SIGN Bidirectional,9.0459990507557,0.24,0.487677082802233,0.00337433333333333
4,600,6,Random Projection,8.56008341396922,0.15,0.484336714744855,0.00238033333333333
4,600,6,Random Sampling,9.1401646092443,0.325,0.49005539309241,0.00594941666666667
4,600,6,Non-random,10.638845351075,0.155,0.483861681371538,0.00324525
4,600,6,CountSketch,9.17489450418012,0.15,0.484220295741605,0.00247570833333333
4,600,6,SIGN Bidirectional,8.95695041247542,0.185,0.485246309302341,0.003404375
4,600,7,Random Projection,8.84153515499038,0.11,0.498581160194319,0.00276875
4,600,7,Random Sampling,10.086610238197,0.255,0.497456333429624,0.00541445833333333
4,600,7,Non-random,10.1273516938452,0.13,0.497407675033409,0.003384875
