rho_n,rep,seed,n,K,m,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
16.0,6,1620260512,5000,3,3,100197,595562,0.02382248,1.523528666000061,0.24621625000008862,0,0.0,60.1182,92.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0183308749999469,0.46886379099998976,0.00031712500003777677,0.05578120799998487,0.5249705830000266,0.9999993905204831,0.6570477607070195,2.294707040000162,3.929490000000442,0.5503275410000015,32.11695384979248,802.88671875,802.88671875,0.0,0.009281624999971427,0.3189507910000202,0.09105412499991417,0.03974941699993906,0.009416624999971646,0.00032887499992284575,,,,,,,,,,,,,,,,,
16.0,6,1620260512,5000,3,3,100197,595562,0.02382248,1.523528666000061,0.24621625000008862,0,0.0,60.1182,92.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0002,0.9994000000480864,0.9984674335039379,0.021512083000061466,0.0961856250000892,0.00012441599994872377,0.06141216700007135,0.15772720799998297,1.0543402054186888,0.7422483409304691,1.927467124000259,1.8758649999999761,0.18916583400005038,26.321478843688965,802.88671875,802.88671875,0.0,,,,,,,0.028494040999930803,0.06765999999993255,300281.0,210063.0,0.7,416634.0,,,,,,,,,,,
16.0,6,1620260512,5000,3,3,100197,595562,0.02382248,1.523528666000061,0.24621625000008862,0,0.0,60.1182,92.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.017523916999948597,0.40572066700008236,0.0002338329999247435,0.053351874999975735,0.4593117499999835,0.9999993341570256,0.6571405405708487,2.2290512910001326,3.8661140000003797,0.4850872920000029,25.97757911682129,802.88671875,802.88671875,0.0,,,,,,,,,,,,,0.0010201250000818618,163.0,18.0,45.0,0.0,0.010656334000032075,0.2596425829999589,0.08770266600004106,0.03563404099998024,0.010710249999988264,0.0002985410000064803
16.0,7,1620260513,5000,3,3,100369,597268,0.02389072,1.5925307080000266,0.2594372909999265,0,0.0,60.2214,91.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.017331667000007656,0.03694141599999057,0.0001537919999918813,0.055410707999953956,0.09251429100004316,0.9999999999999998,0.6581548619801898,1.9444739149998895,1.0910449999992125,0.11650708299998769,20.547080993652344,802.88671875,802.88671875,0.0,,,,,,,,,,,,,,,,,,,,,,,
16.0,7,1620260513,5000,3,3,100369,597268,0.02389072,1.5925307080000266,0.2594372909999265,0,0.0,60.2214,91.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.01751137500002642,0.4453554169999734,0.0003514999999651991,0.05137550000006286,0.49708912500000224,0.9999993473470938,0.6577222002589962,2.3490504159999546,4.076351000000614,0.5216743330000781,32.13647747039795,802.88671875,809.10546875,6.21875,0.010352291999993213,0.3019093749999229,0.08903808299999127,0.035507999999936146,0.008273541999983536,0.00019945799999732117,,,,,,,,,,,,,,,,,
16.0,7,1620260513,5000,3,3,100369,597268,0.02389072,1.5925307080000266,0.2594372909999265,0,0.0,60.2214,91.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.01809391599999799,0.08824029099992003,0.00011433300005592173,0.05380604200001926,0.14216529199995875,1.0544821159976008,0.7438273261748587,1.9941286649999483,1.6488930000004984,0.16573166600005607,26.391718864440918,809.10546875,809.10546875,0.0,,,,,,,0.024775249999947846,0.06343908400003784,301134.0,210594.0,0.7,417693.0,,,,,,,,,,,
16.0,7,1620260513,5000,3,3,100369,597268,0.02389072,1.5925307080000266,0.2594372909999265,0,0.0,60.2214,91.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.017700375000003987,0.4274632080000629,0.00022445900003731367,0.05357391699999425,0.48126683400005277,0.9999993742544422,0.6576155949284488,2.3332295830000476,4.306944999999359,0.5040918329999613,25.997102737426758,809.10546875,809.10546875,0.0,,,,,,,,,,,,,0.0010620000000471919,163.0,18.0,49.0,0.0,0.00834783300001618,0.2788087920000635,0.09458133299995097,0.03578504100005375,0.008623958999919523,0.00020125000003190507
16.0,8,1620260514,5000,3,3,100909,599962,0.02399848,1.5654722499999707,0.25645654200002355,0,0.0,60.5454,101.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.018235875000073065,0.03929262500003006,0.00012974999992820813,0.054724917000044115,0.09415483299994776,1.0000000000000004,0.6588502005363068,1.9160760839999966,1.0772990000004938,0.1186326670000426,20.639572143554688,809.10546875,809.10546875,0.0,,,,,,,,,,,,,,,,,,,,,,,
16.0,8,1620260514,5000,3,3,100909,599962,0.02399848,1.5654722499999707,0.25645654200002355,0,0.0,60.5454,101.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.017141499999979715,0.5286604169999691,0.0002640000000155851,0.05000491700002385,0.578935916999967,0.9999993604837843,0.6583078041616719,2.400858126000003,3.746556999999484,0.6027692080000406,32.16730785369873,809.10546875,809.10546875,0.0,0.01174645900005089,0.3764927080000007,0.09250574999998662,0.037402499999984684,0.010163250000005064,0.00024945799998477014,,,,,,,,,,,,,,,,,
16.0,8,1620260514,5000,3,3,100909,599962,0.02399848,1.5654722499999707,0.25645654200002355,0,0.0,60.5454,101.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.017133041999954912,0.08736774999999852,0.00011362499992628727,0.05581570799995461,0.14330608299997039,1.053059652113307,0.7437751929617514,1.9652258749998737,1.6975649999994857,0.1657438339999544,26.52106761932373,809.10546875,809.10546875,0.0,,,,,,,0.022522792000017944,0.06481920800001717,302481.0,211687.0,0.7,419901.0,,,,,,,,,,,
16.0,8,1620260514,5000,3,3,100909,599962,0.02399848,1.5654722499999707,0.25645654200002355,0,0.0,60.5454,101.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.02007974999992257,0.4289030410000123,0.000265166999952271,0.054465250000021115,0.48363862500002597,0.9999992720328771,0.6582634265683974,2.30556224999998,4.040520999999899,0.5087686670000267,26.02793312072754,809.10546875,809.10546875,0.0,,,,,,,,,,,,,0.0006537910001043201,163.0,19.0,47.0,0.0,0.008527707999974155,0.2778086250000342,0.09210637500007124,0.03837937499997679,0.011087249999945925,0.0002685000000610671
16.0,9,1620260515,5000,3,3,100111,595336,0.02381344,1.6658879999999954,0.27860920899991015,0,0.0,60.0666,94.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.02001899999993384,0.041887416999998095,0.00013470800001869065,0.06826820799994948,0.11029937499995413,1.0000000000000002,0.6583122870028574,2.054787541999872,1.0764030000000275,0.13620066699991185,20.480751037597656,809.10546875,809.10546875,0.0,,,,,,,,,,,,,,,,,,,,,,,
16.0,9,1620260515,5000,3,3,100111,595336,0.02381344,1.6658879999999954,0.27860920899991015,0,0.0,60.0666,94.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.017972583000073428,0.5914945829999851,0.0003970839999283271,0.05329783300010149,0.6451962500000263,0.9999991862379595,0.6578251665159126,2.5896867089999205,2.8540290000000823,0.6759407079999846,32.11436748504639,809.10546875,809.10546875,0.0,0.01179741600003581,0.4234342080000033,0.10041787500006194,0.04520850000005794,0.010245042000065041,0.0002841249998937201,,,,,,,,,,,,,,,,,
16.0,9,1620260515,5000,3,3,100111,595336,0.02381344,1.6658879999999954,0.27860920899991015,0,0.0,60.0666,94.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.02030891699996573,0.0948546660000602,0.00014833300008376682,0.0637293329999693,0.15873787499992886,1.0551310152932174,0.7460839347296472,2.103229541000019,1.5894509999998263,0.18452875000002678,26.33858299255371,809.10546875,809.10546875,0.0,,,,,,,0.023571250000031796,0.07124950000002173,300168.0,210371.0,0.7,417253.0,,,,,,,,,,,
16.0,9,1620260515,5000,3,3,100111,595336,0.02381344,1.6658879999999954,0.27860920899991015,0,0.0,60.0666,94.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.019916458000011517,0.46456016699994507,0.0002680829999235357,0.05423004099998252,0.5190634159999945,0.9999994203241508,0.6577775958085712,2.4635554999997566,3.7906339999999545,0.5468119590000242,25.974992752075195,809.10546875,809.10546875,0.0,,,,,,,,,,,,,0.0006859169999415826,163.0,17.0,45.0,0.0,0.008951375000037842,0.3119145830000889,0.09588395900004798,0.03586579099999199,0.01086491700004899,0.00030829199999971024
16.0,10,1620260516,5000,3,3,100756,599472,0.02397888,1.6449842920000037,0.25888516700001674,0,0.0,60.4536,90.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.017794917000060195,0.040299707999906786,0.00013062500011074007,0.059973125000055916,0.10041041700003461,0.9999999999999994,0.6600238778049055,2.004272917000094,1.106999999999971,0.12480729100002463,20.62274932861328,809.10546875,809.10546875,0.0,,,,,,,,,,,,,,,,,,,,,,,
16.0,10,1620260516,5000,3,3,100756,599472,0.02397888,1.6449842920000037,0.25888516700001674,0,0.0,60.4536,90.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.018463999999994485,0.5246782910001002,0.0002673750000212749,0.05350737499998104,0.5784595000000081,0.9999992334393017,0.6595602844221511,2.482322500000123,4.147329000000354,0.603309500000023,32.16170024871826,809.10546875,809.10546875,0.0,0.010109042000067348,0.36754975000008017,0.09810333400002946,0.03877062499998374,0.009607625000057851,0.00045779100003073836,,,,,,,,,,,,,,,,,
16.0,10,1620260516,5000,3,3,100756,599472,0.02397888,1.6449842920000037,0.25888516700001674,0,0.0,60.4536,90.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,Random sampling,random_sampling,0.0002,0.999399819940018,0.9984673789514547,0.017744375000006585,0.0922027500000695,0.00012062500002230081,0.06298766599991268,0.15531591699993896,1.0568353454224542,0.7477684760321103,2.059180500000025,1.7417670000004364,0.17842416700000285,26.474852561950684,809.10546875,809.10546875,0.0,,,,,,,0.025683749999984684,0.06648900000004687,302236.0,211188.0,0.7,418832.0,,,,,,,,,,,
16.0,10,1620260516,5000,3,3,100756,599472,0.02397888,1.6449842920000037,0.25888516700001674,0,0.0,60.4536,90.0,100623.45717760001,20.124691435520003,60.374074306560004,0.11097779555911182,2.304e-05,2.56e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.01823683300005996,0.5178636250000181,0.0004064999999400243,0.053936333000024206,0.572212583999999,0.9999993701304506,0.6596112158475583,2.476075917000003,4.06002400000034,0.5967877919999864,26.02232551574707,809.10546875,809.10546875,0.0,,,,,,,,,,,,,0.0006973329999482303,163.0,18.0,51.0,0.0,0.009560666999959722,0.351128458000062,0.09664166700008536,0.04932187500003238,0.010084584000082941,0.0003178750000643049
